id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
MDM1	MDM1	1.26604E+00	0	Unclassified	BrainSpLMD|56890	OMIM|613813
TTYH1	TTYH1	1.26549E+00	0	Ion channel	BrainSpLMD|57348;Eurexp|euxassay_018316|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, pancreas, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|37048	OMIM|605784
AHCY	AHCY	1.26374E+00	6.48E-14	Enzyme: Hydrolase	BrainSpLMD|191;Eurexp|euxassay_008402|embryo	OMIM|180960;HPO|191|Abnormal facial shape, Abnormality of the dentition, Autosomal recessive inheritance, Cardiomyopathy, Failure to thrive, Global developmental delay, Hypermethioninemia, Intellectual disability, Motor delay
SHROOM3	SHROOM3	1.26073E+00	0	Adapter molecule	BrainSpLMD|57619;Eurexp|euxassay_012216|cortex, midgut, olfactory, ventricular layer, vertebral axis muscle system	OMIM|604570
BMP2K	BMP2K	1.25955E+00	5.95E-08	Serine/threonine kinase	BrainSpLMD|55589	OMIM|617648
SEL1L3	SEL1L3	1.25439E+00	0	Integral membrane protein	BrainSpLMD|23231;Eurexp|euxassay_002775|basal plate, calyces, cerebral cortex, corpus striatum, cortex, dorsal root ganglion, ductus deferens, foregut-midgut junction, glossopharyngeal IX, hindgut, marginal layer, midgut, rectum, stomach, submandibular gland primordium, trigeminal V, urethra, vestibulocochlear VIII	
GPC6	GPC6	1.25334E+00	2.34E-14	Growth factor	BrainSpLMD|10082	SFARI||Autism, 4 - Minimal evidence;OMIM|604404;HPO|10082|Anterolateral radial head dislocation, Atrial septal defect, Autosomal recessive inheritance, Axillary pterygia, Blepharophimosis, Cryptorchidism, Depressed nasal bridge, Disproportionate short-limb short stature, Epicanthus, Fibular hypoplasia, Flat face, Frontal bossing, Hemangioma, Hypoplastic distal humeri, Increased fibular diameter, Limited elbow extension, Limited elbow flexion, Limited elbow flexion/extension, Limited hip movement, Limited knee extension, Limited knee flexion, Limited knee flexion/extension, Long philtrum, Malar flattening, Micrognathia, Popliteal pterygium, Pulmonary artery stenosis, Rhizomelia, Short humerus, Short neck, Short nose, Short tibia, Umbilical hernia, Ventricular septal defect, Wide nasal bridge
RRM2	RRM2	1.25225E+00	5.12E-14	Cell cycle control protein	BrainSpLMD|6241;Eurexp|euxassay_004733|footplate, handplate, hindbrain, leg, liver, lung, mantle layer, mesenchyme, metanephros, olfactory, retina, spinal cord, tail, ventricular layer, vibrissa	OMIM|180390
SPRY2	SPRY2	1.24989E+00	8.24E-13	Unclassified	BrainSpLMD|10253	OMIM|602466
GATM	GATM	1.24978E+00	0	Enzyme: Amidinotransferase	BrainSpLMD|2628;Eurexp|euxassay_005674|diaphragm, footplate, frenulum, handplate, lower leg, paraxial mesenchyme, shoulder, skeletal muscle, upper arm, upper leg, vertebral axis muscle system	SFARI||Autism, No category;OMIM|602360;HPO|2628|Abnormality of creatine metabolism, Autism, Autosomal recessive inheritance, Delayed speech and language development, Failure to thrive, Global developmental delay, Infantile onset, Intellectual disability, Organic aciduria
RFXANK	RFXANK	1.24200E+00	2.91E-12	Transcription factor	BrainSpLMD|8625	OMIM|603200;HPO|8625|Agammaglobulinemia, Autosomal dominant inheritance, Autosomal recessive inheritance, Biliary tract abnormality, Chronic lymphocytic meningitis, Chronic mucocutaneous candidiasis, Colitis, Cutaneous anergy, Encephalitis, Failure to thrive, Malabsorption, Neutropenia, Panhypogammaglobulinemia, Protracted diarrhea, Recurrent bacterial infections, Recurrent fungal infections, Recurrent lower respiratory tract infections, Recurrent protozoan infections, Recurrent upper respiratory tract infections, Recurrent urinary tract infections, Recurrent viral infections, Villous atrophy, Viral hepatitis
DNAJC1	DNAJC1	1.23684E+00	3.34E-14	Chaperone	BrainSpLMD|64215	OMIM|611207
FABP7	FABP7	1.23548E+00	0	Transport/cargo protein	BrainSpLMD|2173;Eurexp|euxassay_000474|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, olfactory, rest of cerebellum, trigeminal V, ventral grey horn, ventricular layer	SFARI||Autism, 6 - Evidence does not support role;OMIM|602965
TIMELESS	TIMELESS	1.23498E+00	1.62E-12	Transcription regulatory protein	BrainSpLMD|8914	OMIM|603887
HAUS2	HAUS2	1.23429E+00	1.60E-07	Unclassified	BrainSpLMD|55142	OMIM|613429
C19orf48	C19orf48	1.23333E+00	0	Unclassified	BrainSpLMD|84798	
DARS	DARS	1.23017E+00	0	ATPase	BrainSpLMD|1615	OMIM|603084;HPO|1615|Autosomal recessive inheritance, Babinski sign, CNS hypomyelination, Hyperreflexia, Hypoplasia of the corpus callosum, Infantile onset, Leukoencephalopathy, Motor delay, Muscular hypotonia of the trunk, Nystagmus, Progressive, Spasticity
SLITRK2	SLITRK2	1.22991E+00	0	Integral membrane protein	BrainSpLMD|84631;Eurexp|euxassay_012159|dorsal root ganglion, facial VII, glossopharyngeal IX, marginal layer, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	OMIM|300561
HEY1	HEY1	1.22874E+00	0	Transcription factor	BrainSpLMD|23462;Eurexp|euxassay_005307|calyces, mandible, maxilla, olfactory, orbito-sphenoid, pituitary, respiratory, thymus primordium, ventricular layer;BrainSpMouseDev|14989	OMIM|602953;COSMIC||mesenchymal chondrosarcoma
CD99	CD99	1.22853E+00	0	Unclassified		OMIM|450000
HMCES	HMCES	1.22489E+00	1.04E-05	Unclassified	BrainSpLMD|56941	
ALDH9A1	ALDH9A1	1.22398E+00	1.40E-13	Enzyme: Dehydrogenase	BrainSpLMD|223	OMIM|602733
BLM	BLM	1.22045E+00	1.99E-12	DNA binding protein	BrainSpLMD|641	OMIM|604610;COSMIC||leukaemia, lymphoma, skin squamous cell, other tumour types;HPO|641|Abnormality of chromosome stability, Agenesis of maxillary lateral incisor, Autosomal recessive inheritance, Azoospermia, Bronchiectasis, Cafe-au-lait spot, Chromosome breakage, Chronic lung disease, Clinodactyly of the 5th finger, Cryptorchidism, Cutaneous photosensitivity, Decreased fertility in females, Delayed skeletal maturation, Diarrhea, Dolichocephaly, Erythema, Facial telangiectasia in butterfly midface distribution, Hand polydactyly, High pitched voice, Hypertrichosis, Hypoplasia of the zygomatic bone, IgA deficiency, IgG deficiency, IgM deficiency, Intrauterine growth retardation, Leukemia, Lymphoma, Malar flattening, Microcephaly, Narrow face, Postnatal growth retardation, Prominent nose, Protruding ear, Recurrent respiratory infections, Short nose, Short stature, Sinusitis, Specific learning disability, Spotty hyperpigmentation, Spotty hypopigmentation, Squamous cell carcinoma, Syndactyly, Type II diabetes mellitus
SLC9A3R1	SLC9A3R1	1.21886E+00	7.79E-14	Membrane bound ligand	BrainSpLMD|9368;Eurexp|euxassay_012152|calyces, epithelium, incisor, liver, marginal layer, mesothelium, midgut, molar, olfactory, pharyngo-tympanic tube, pituitary, rectum, stomach, thymus primordium, trigeminal V, urogenital mesentery, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|26686	OMIM|604990;HPO|9368|Autosomal dominant inheritance, Hyperphosphaturia, Hypophosphatemia, Increased susceptibility to fractures, Nephrolithiasis, Osteopenia, Osteoporosis, Renal phosphate wasting
NUDT5	NUDT5	1.21782E+00	3.67E-07	Enzyme: Hydrolase	BrainSpLMD|11164	OMIM|609230
SLC16A9	SLC16A9	1.21479E+00	8.30E-10	Membrane transport protein	BrainSpLMD|220963;Eurexp|euxassay_009116|choroid invagination, choroid plexus, meninges	OMIM|614242
PFKL	PFKL	1.21430E+00	9.66E-08	Enzyme: Phosphotransferase	BrainSpLMD|5211;Eurexp|euxassay_017900|axial skeleton, basioccipital bone, clavicle, hindgut, incisor, left ventricle, loop, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pituitary, rectum, rib, right ventricle, stomach, submandibular gland primordium, temporal bone, thymus primordium, trachea, vertebral axis muscle system, vibrissa	OMIM|171860
SMC2	SMC2	1.21243E+00	0	Unclassified	BrainSpLMD|10592;Eurexp|euxassay_011062|cortex, dorsal grey horn, incisor, lobe, lung, marginal layer, molar, orbito-sphenoid, submandibular gland primordium, thymus primordium, turbinate bones, ventral grey horn, ventricular layer, vibrissa	OMIM|605576
VEGFB	VEGFB	1.21199E+00	1.63E-08	Growth factor	BrainSpLMD|7423;BrainSpMouseDev|22097	OMIM|601398
CENPU	CENPU	1.21080E+00	0	Unclassified	BrainSpLMD|79682	OMIM|611511
WDR41	WDR41	1.20835E+00	1.11E-16	Unclassified	BrainSpLMD|55255	OMIM|617502
IQGAP2	IQGAP2	1.20739E+00	0	GTPase activating protein	BrainSpLMD|10788;Eurexp|euxassay_013405|adrenal gland, incisor, intervertebral disc, lobe, mandible, mesenchyme, metanephros, midgut, oesophagus, skeletal muscle, stomach, thymus primordium, ventricular layer, vertebral axis muscle system, vertebral cartilage condensation	OMIM|605401
BARD1	BARD1	1.20703E+00	0	Transcription regulatory protein	BrainSpLMD|580	OMIM|601593;COSMIC||breast cancer, ovarian cancer, breast cancer, endometrioid cancer;HPO|580|Abnormality of the fallopian tube, Breast carcinoma, Ovarian neoplasm, Primary peritoneal carcinoma
NCAPH	NCAPH	1.20585E+00	1.15E-09	Cell cycle control protein	BrainSpLMD|23397;Eurexp|euxassay_002558|ventricular layer	OMIM|602332
ZFHX4	ZFHX4	1.20564E+00	0	Transcription factor	BrainSpLMD|79776;Eurexp|euxassay_005820|epidermis, mantle layer, nasal septum, urethra;BrainSpMouseDev|56662	OMIM|606940;HPO|79776|Autosomal dominant inheritance, Congenital ptosis
DDAH1	DDAH1	1.20534E+00	0	Enzyme: Hydrolase	BrainSpLMD|23576;Eurexp|euxassay_003952|mantle layer, ventral grey horn, ventricular layer	OMIM|604743
YBX3	YBX3	1.20285E+00	1.45E-14	DNA binding protein	BrainSpLMD|8531	OMIM|603437
PON2	PON2	1.19980E+00	0	Enzyme: Esterase	BrainSpLMD|5445	OMIM|602447;HPO|5445|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
PAQR8	PAQR8	1.19838E+00	0	Integral membrane protein	BrainSpLMD|85315	OMIM|607780
ZIC2	ZIC2	1.19547E+00	0	Transcription regulatory protein	BrainSpLMD|7546;BrainSpMouseDev|22529	OMIM|603073;HPO|7546|Abnormal facial shape, Autosomal dominant inheritance, Global developmental delay, Holoprosencephaly, Hydrocephalus, Intellectual disability, Microcephaly, Synophrys, Trigonocephaly
DKK3	DKK3	1.19219E+00	4.90E-13	Ligand	BrainSpLMD|27122;Eurexp|euxassay_018106|aorta, axial skeleton, femur, humerus, mesenchyme, neural retina, rib, ventricular layer;BrainSpMouseDev|30269	OMIM|605416
TGIF1	TGIF1	1.18996E+00	1.41E-05	Transcription factor	BrainSpLMD|7050;Eurexp|euxassay_007804|cortex, fundus region, hindgut, lung, midgut, oesophagus, rectum, testis, urethra, ventricular layer, vibrissa;BrainSpMouseDev|21574	OMIM|602630;HPO|7050|Absent nasal septal cartilage, Autosomal dominant inheritance, Depressed nasal bridge, Depressed nasal tip, Hypotelorism, Median cleft lip, Median cleft lip and palate, Ptosis, Semilobar holoprosencephaly
APOL2	APOL2	1.18120E+00	4.14E-12	Integral membrane protein;Transport/cargo protein	BrainSpLMD|23780;Eurexp|euxassay_010310|liver	OMIM|607252
COL9A1	COL9A1	1.17964E+00	0	Extracellular matrix protein	BrainSpLMD|1297;Eurexp|euxassay_011520|axial skeleton, bladder, clavicle, cricoid, exoccipital bone, femur, fibula, humerus, hyoid bone, mandible, maxilla, metacarpus, metatarsus, naris, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, phalanx, radius, rib, scapula, sternum, submandibular gland primordium, temporal bone, thyroid, tibia, trachea, turbinate, ulna, vault of skull;BrainSpMouseDev|12622	OMIM|120210;HPO|1297|Abnormality of epiphysis morphology, Abnormality of the knee, Amblyopia, Arthralgia, Arthralgia of the hip, Astigmatism, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Childhood onset, Cleft palate, Degenerative vitreoretinopathy, Epiphyseal dysplasia, Flat capital femoral epiphysis, Flat distal femoral epiphysis, Flat face, Gait disturbance, Genu valgum, Hip dysplasia, Irregular distal femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Limitation of joint mobility, Malar flattening, Micrognathia, Micromelia, Multiple epiphyseal dysplasia, Myopia, Osteoarthritis, Platyspondyly, Retinal detachment, Schmorl's node, Sensorineural hearing impairment, Severe Myopia, Short stature, Small epiphyses, Vitreoretinal degeneration
FEN1	FEN1	1.17947E+00	0	Deoxyribonuclease	BrainSpLMD|2237	OMIM|600393;COSMIC||breast cancer
CDK1	CDK1	1.17809E+00	0	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
H2AFY2	H2AFY2	1.17734E+00	4.69E-06	DNA binding protein	BrainSpLMD|55506	OMIM|616141
FAM84B	FAM84B	1.17483E+00	6.62E-07	Unclassified	BrainSpLMD|157638;Eurexp|euxassay_012212|choroid plexus, fundus, marginal layer, metanephros, molar, stomach, submandibular gland primordium, vibrissa	OMIM|609483
DHCR7	DHCR7	1.17423E+00	5.78E-05	Enzyme: Reductase	BrainSpLMD|1717;Eurexp|euxassay_015508|adrenal gland, neural retina, stroma	SFARI||Autism, No category;OMIM|602858;HPO|1717|2-3 toe syndactyly, Abnormal dermatoglyphics, Abnormal lung lobation, Abnormality of dental morphology, Abnormality of the larynx, Abnormality of the metacarpal bones, Aganglionic megacolon, Aggressive behavior, Ambiguous genitalia, Anteverted nares, Aplasia/Hypoplasia of the cerebellum, Atrial septal defect, Atrioventricular canal defect, Attention deficit hyperactivity disorder, Autism, Autosomal recessive inheritance, Bicornuate uterus, Bifid scrotum, Biparietal narrowing, Breech presentation, Broad alveolar ridges, Cataract, Cholestatic liver disease, Cleft palate, Clitoral hypertrophy, Coarctation of aorta, Constipation, Cryptorchidism, Cutaneous photosensitivity, Cutis marmorata, Dandy-Walker malformation, Decreased fetal movement, Dental crowding, Depressed nasal bridge, Eczema, Elevated 7-dehydrocholesterol, Epicanthus, Epiphyseal stippling, Excessive daytime somnolence, Facial capillary hemangioma, Failure to thrive, Feeding difficulties in infancy, Gastroesophageal reflux, Gastrointestinal dysmotility, Generalized hypotonia, Gingival overgrowth, Global developmental delay, Hammertoe, Hearing impairment, Hip dislocation, Hip subluxation, Holoprosencephaly, Hydrocephalus, Hydronephrosis, Hyperactivity, Hypertelorism, Hypertonia, Hypocholesterolemia, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypoplasia of the frontal lobes, Hypospadias, Increased nuchal translucency, Intellectual disability, Intestinal malrotation, Intrauterine growth retardation, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Metatarsus adductus, Microcephaly, Microglossia, Micrognathia, Micromelia, Micropenis, Muscular hypotonia, Narrow forehead, Nystagmus, Overlapping toe, Patent ductus arteriosus, Periventricular gray matter heterotopia, Polyhydramnios, Poor suck, Postaxial foot polydactyly, Postaxial hand polydactyly, Posteriorly rotated ears, Precocious puberty, Premature birth, Proximal placement of thumb, Ptosis, Pulmonary hypoplasia, Pyloric stenosis, Recurrent infections, Recurrent otitis media, Renal agenesis, Renal cyst, Renal hypoplasia, Scrotal hypoplasia, Seizures, Self-injurious behavior, Self-mutilation, Septate vagina, Severe photosensitivity, Short neck, Short stature, Short thumb, Short toe, Sleep-wake cycle disturbance, Strabismus, Talipes calcaneovalgus, Tracheal stenosis, Ureteropelvic junction obstruction, Ventricular septal defect, Ventriculomegaly, Vomiting, Wide intermamillary distance, Wide mouth, Wide nasal bridge
SUMO2P17	SUMO2P17	1.17311E+00	7.65E-06			
HSDL2	HSDL2	1.17156E+00	5.40E-11	Unclassified	BrainSpLMD|84263	
MTAP	MTAP	1.17077E+00	3.69E-13	Enzyme: Phosphorylase	BrainSpLMD|4507;Eurexp|euxassay_003372|axial muscle, cranium, incisor, mantle layer, marginal layer, orbito-sphenoid, submandibular gland primordium, ventral grey horn, ventricular layer, vibrissa	OMIM|156540
GPR180	GPR180	1.16919E+00	7.86E-10	G protein coupled receptor	BrainSpLMD|160897	OMIM|607787
PLTP	PLTP	1.16894E+00	7.33E-09	Transport/cargo protein	BrainSpLMD|5360	OMIM|172425
POLQ	POLQ	1.16697E+00	1.43E-09	DNA polymerase	BrainSpLMD|10721	OMIM|604419;COSMIC||oral SCC, breast cancer
IFI27L2	IFI27L2	1.16621E+00	0	Integral membrane protein	BrainSpLMD|83982;Eurexp|euxassay_012919|adrenal gland, testis	OMIM|611319
EFTUD1	EFTUD1	1.16562E+00	5.28E-11			
HIRIP3	HIRIP3	1.16308E+00	1.40E-10	Unclassified	BrainSpLMD|8479	OMIM|603365
PHACTR2	PHACTR2	1.16227E+00	5.55E-16	Enzyme regulator	BrainSpLMD|9749;Eurexp|euxassay_007706|alimentary system, cardiovascular system, cavities and their linings, choroid invagination, choroid plexus, gland, integumental system, limb, mesenchyme, renal/urinary system, reproductive system, respiratory system, roof plate, sensory organ, tail, ventricular layer, vertebral axis muscle system	OMIM|608724
WDHD1	WDHD1	1.16035E+00	0	DNA binding protein	BrainSpLMD|11169;Eurexp|euxassay_012406|submandibular gland primordium, thymus primordium, ventricular layer;BrainSpMouseDev|85441	OMIM|608126
HIST1H1B	HIST1H1B	1.16024E+00	2.74E-07	DNA binding protein	BrainSpLMD|3009;Eurexp|euxassay_012857|marginal layer, ventricular layer	OMIM|142711
ITGAE	ITGAE	1.15665E+00	5.67E-05	Cell surface receptor	BrainSpLMD|3682;Eurexp|euxassay_001422|incisor, nasal septum, nucleus pulposus, oesophagus	OMIM|604682
TECR	TECR	1.15390E+00	2.89E-15	Enzyme: Reductase	BrainSpLMD|9524;Eurexp|euxassay_004555|cervical, cervico-thoracic, clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, left lung, marginal layer, neural retina, nucleus pulposus, rib, right lung, stroma, submandibular gland primordium, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|610057;HPO|9524|Autosomal recessive inheritance, Delayed speech and language development, Intellectual disability, Narrow palate
PLCE1	PLCE1	1.15339E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|51196;Eurexp|euxassay_014545|floor plate, floorplate	OMIM|608414;HPO|51196|Autosomal recessive inheritance, Childhood onset, Diffuse mesangial sclerosis, Edema, Focal segmental glomerulosclerosis, Hypoalbuminemia, Nephrotic syndrome, Progressive, Proteinuria, Stage 5 chronic kidney disease
DBI	DBI	1.15267E+00	0	Ligand	BrainSpLMD|1622;BrainSpMouseDev|12947	OMIM|125950
AKAP12	AKAP12	1.15033E+00	0	Anchor protein	BrainSpLMD|9590	OMIM|604698
SMG9	SMG9	1.14257E+00	3.07E-06	Unclassified	BrainSpLMD|56006	OMIM|613176;HPO|56006|Abnormality of the pinna, Anteverted nares, Aplasia/Hypoplasia of the corpus callosum, Autosomal recessive inheritance, Camptodactyly of finger, Cerebral atrophy, Cleft lip, Dandy-Walker malformation, Delayed CNS myelination, Depressed nasal bridge, Everted lower lip vermilion, Gastroesophageal reflux, Generalized hypotonia, Global brain atrophy, Global developmental delay, Growth delay, Hand clenching, High, narrow palate, Hyperactive deep tendon reflexes, Hypertelorism, Hypoplasia of the corpus callosum, Interrupted aortic arch, Low-set ears, Microcephaly, Microphthalmia, Muscular hypotonia of the trunk, Narrow forehead, Polyhydramnios, Poor eye contact, Posteriorly rotated ears, Prominent forehead, Prominent metopic ridge, Prominent occiput, Thick lower lip vermilion, Ventricular septal defect, Visual impairment, Wide anterior fontanel, Wide nasal bridge
STK17A	STK17A	1.14118E+00	8.61E-10	Serine/threonine kinase	BrainSpLMD|9263	OMIM|604726
CPNE2	CPNE2	1.14103E+00	2.03E-14	Transport/cargo protein	BrainSpLMD|221184;Eurexp|euxassay_001619|choroid plexus, marginal layer, ventricular layer;BrainSpMouseDev|87854	OMIM|604206
PRR11	PRR11	1.14045E+00	1.81E-10	Unclassified	BrainSpLMD|55771	OMIM|615920
CLU	CLU	1.14017E+00	0	Complement protein	BrainSpLMD|1191;BrainSpMouseDev|12543	OMIM|185430
RFFL	RFFL	1.13971E+00	1.96E-08	Unclassified	BrainSpLMD|117584	OMIM|609735
PM20D2	PM20D2	1.13860E+00	1.01E-08	Metallo protease		OMIM|615913
CASP6	CASP6	1.13827E+00	2.52E-06	Cysteine protease	BrainSpLMD|839;Eurexp|euxassay_004793|adenohypophysis, bladder, heart, incisor, inner ear, intraventricular portion, lung, mantle layer, metanephros, midgut, naris, olfactory, pancreas, pharyngo-tympanic tube, respiratory, stomach, testis, thymus primordium, urethra, ventricular layer, vibrissa	OMIM|601532
SPATA13	SPATA13	1.13156E+00	0	Unclassified	BrainSpLMD|221178;Eurexp|euxassay_009443|ventricular layer	OMIM|613324
PTGFRN	PTGFRN	1.13153E+00	0	Integral membrane protein	BrainSpLMD|5738;Eurexp|euxassay_007366|axial skeleton, clavicle, floor plate, floorplate, lung, mantle layer, mesenchyme, palatal shelf, penis, sternum, submandibular gland primordium, ventricular layer, vibrissa	OMIM|601204
KIF11	KIF11	1.13150E+00	1.88E-13	Motor protein	BrainSpLMD|3832	OMIM|148760;HPO|3832|Abnormal toenail morphology, Abnormality of retinal pigmentation, Anteverted nares, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Broad nasal tip, Chorioretinal dysplasia, Cortical gyral simplification, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Flat occiput, Global developmental delay, Intellectual disability, Intellectual disability, mild, Leukonychia, Long philtrum, Lymphedema, Mandibular prognathia, Melanonychia, Microcephaly, Muscular hypotonia, Myopia, Protruding ear, Sloping forehead, Specific learning disability, Thick lower lip vermilion, Thin upper lip vermilion
ASPH	ASPH	1.13106E+00	3.64E-09	Enzyme: Hydroxylase	BrainSpLMD|444	OMIM|600582;HPO|444|Abnormal facial shape, Autosomal recessive inheritance, Convex nasal ridge, Dental malocclusion, Downslanted palpebral fissures, Ectopia lentis, Iris atrophy, Large beaked nose, Prominent nose, Retrognathia
PIM1	PIM1	1.12950E+00	2.77E-08	Serine/threonine kinase	BrainSpLMD|5292	OMIM|164960;COSMIC||NHL
SALL1	SALL1	1.12912E+00	0	Transcription factor	BrainSpLMD|6299;Eurexp|euxassay_000198|basal columns, corpus striatum, epithelium, floor plate, floorplate, glomeruli, handplate, head mesenchyme, intermediate grey horn, isthmus, lateral wall, mantle layer, marginal layer, medulla oblongata, mesenchyme, olfactory, pars tuberalis, penis, skin, telencephalon, thyroid, ventral grey horn, ventricular layer;BrainSpMouseDev|37230	OMIM|602218;HPO|6299|2-3 toe syndactyly, 3-4 finger syndactyly, 3-4 toe syndactyly, Anal atresia, Anal stenosis, Anteriorly placed anus, Aplasia/Hypoplasia of the 3rd toe, Autosomal dominant inheritance, Bifid scrotum, Bifid uterus, Broad thumb, Chorioretinal coloboma, Clinodactyly of the 5th finger, Constipation, Cryptorchidism, Duodenal atresia, External ear malformation, Gastroesophageal reflux, Hearing impairment, Hypospadias, Hypothyroidism, Intellectual disability, Macrotia, Metatarsal synostosis, Microcephaly, Microtia, Overfolded helix, Overfolding of the superior helices, Partial duplication of thumb phalanx, Pes planus, Preauricular skin tag, Preaxial hand polydactyly, Pseudoepiphyses of second metacarpal, Rectoperineal fistula, Rectovaginal fistula, Renal insufficiency, Satyr ear, Short metatarsal, Stahl ear, Subcutaneous nodule, Tetralogy of Fallot, Toe clinodactyly, Triphalangeal thumb, Umbilical hernia, Urethral valve, Ventricular septal defect
DOK5	DOK5	1.12823E+00	0	Adapter molecule	BrainSpLMD|55816	OMIM|608334
SAV1	SAV1	1.12438E+00	2.11E-06	Transcription regulatory protein	BrainSpLMD|60485	OMIM|607203
PTPRZ1	PTPRZ1	1.12401E+00	0	Receptor tyrosine phosphatase	BrainSpLMD|5803;BrainSpMouseDev|19046	OMIM|176891
YEATS4	YEATS4	1.12175E+00	3.50E-12	Transcription factor	BrainSpLMD|8089	OMIM|602116
TMEM98	TMEM98	1.11948E+00	0	Integral membrane protein	BrainSpLMD|26022	OMIM|615949;HPO|26022|Abnormality of the choroid, Autosomal dominant inheritance, Glaucoma, High-grade hypermetropia, Microphthalmia, Strabismus
SOX2	SOX2	1.11879E+00	0	Transcription factor	Eurexp|euxassay_019525|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, lung, mantle layer, medulla, midgut, neural retina, oesophagus, olfactory, oral epithelium, pituitary, saccule, stomach, testis, trachea, trigeminal V, urethra, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|20436	OMIM|184429;COSMIC||NSCLC, oesophageal squamous carcinoma, Microphthalmia and oesophageal atresia syndrome;HPO|6657|Agenesis of corpus callosum, Anophthalmia, Anterior pituitary hypoplasia, Autosomal dominant inheritance, Butterfly vertebrae, Cleft palate, Coloboma, Cryptorchidism, Esophageal atresia, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hemiplegia/hemiparesis, Hemivertebrae, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypospadias, Hypothalamic hamartoma, Microcephaly, Micropenis, Microphthalmia, Missing ribs, Nystagmus, Optic nerve hypoplasia, Patent ductus arteriosus, Postnatal growth retardation, Rib fusion, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Short stature, Spastic diplegia, Spastic tetraplegia, Specific learning disability, Strabismus, Supernumerary ribs, Tracheoesophageal fistula, Ventricular septal defect, Vertebral fusion, Vertebral hypoplasia, Visual impairment, Visual loss
CHAF1A	CHAF1A	1.11655E+00	0	Chaperone	BrainSpLMD|10036	OMIM|601246
RP11.366L20.2	RP11.366L20.2	1.11430E+00	8.11E-11			
FHOD3	FHOD3	1.11344E+00	7.59E-14	Regulatory/other subunit	Eurexp|euxassay_000020|axial skeleton, basal columns, capsule, cardiac muscle, dermal component, duodenum, facial VII, foregut, glossopharyngeal IX, hindgut, inferior, mantle layer, medulla, medullary tubules, midgut, muscle, skeletal muscle, trigeminal V, vagus X, ventricular layer, vertebral cartilage condensation, vestibulocochlear VIII	OMIM|609691
SPRED1	SPRED1	1.11264E+00	2.22E-15	Unclassified	BrainSpLMD|161742	OMIM|609291;HPO|161742|Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Axillary freckling, Cafe-au-lait spot, Downslanted palpebral fissures, Epicanthus, Generalized hypotonia, High, narrow palate, Hypertelorism, Low posterior hairline, Low-set, posteriorly rotated ears, Macrocephaly, Micrognathia, Multiple lipomas, Neurofibromas, Ptosis, Short neck, Specific learning disability, Triangular face
RGS16	RGS16	1.11145E+00	1.81E-14	GTPase activating protein	BrainSpLMD|6004;Eurexp|euxassay_006229|diaphragm, dorsal grey horn, lip, mantle layer, marginal layer, mesenchyme, neural retina, skeletal muscle, ventricular layer, vertebral axis muscle system	OMIM|602514
CELSR1	CELSR1	1.11075E+00	4.07E-11	G protein coupled receptor	BrainSpLMD|9620;BrainSpMouseDev|12399	OMIM|604523
UCP2	UCP2	1.11068E+00	4.00E-12	Transport/cargo protein	BrainSpLMD|7351;Eurexp|euxassay_010584|liver, olfactory, vibrissa, vomeronasal organ	OMIM|601693;HPO|7351|Abnormality of fatty-acid metabolism, Coma, Diarrhea, Hepatomegaly, Hyperhidrosis, Hyperinsulinemic hypoglycemia, Hypoketotic hypoglycemia, Lethargy, Neonatal hypoglycemia, Pallor, Pancreatic islet-cell hyperplasia, Progressive neurologic deterioration, Tachycardia, Vomiting
INTU	INTU	1.10977E+00	0	Unclassified	BrainSpLMD|27152	OMIM|610621
